,0
176,-0.021517665618507553
177,-0.022205016233561754
178,-0.021042647073758834
179,-0.02423241084142641
180,-0.02929124912420186
181,-0.031444577835622926
182,-0.031177059955156614
183,-0.027462037733353113
184,-0.022129218907281516
185,-0.02208368282134136
186,-0.025260891625792335
187,-0.025688272864083615
188,-0.027798465515548
189,-0.028780586151832318
190,-0.030140296955021958
191,-0.02798036492197817
192,-0.028997893653733293
193,-0.03300168094643504
194,-0.029096168549962775
195,-0.024943681032680562
196,-0.023738198844861644
197,-0.026636232594788256
198,-0.024973234363242863
199,-0.023786026127390305
200,-0.022999803066348523
201,-0.021835723602814515
202,-0.020522381737439744
203,-0.018108997104741315
204,-0.01983238551970441
205,-0.020158816081217484
206,-0.01852731259105539
207,-0.01700038996842721
208,-0.016815306974492093
209,-0.02122438053817445
210,-0.020686330271944223
211,-0.017173962373170534
212,-0.02007363810550348
213,-0.02241792824891746
214,-0.018508267329832573
215,-0.019687650031481832
216,-0.020145283788202347
217,-0.019493778682995205
218,-0.02433806459133303
219,-0.02518286633855697
220,-0.026446015825185687
221,-0.023233133199345897
222,-0.023724913941342317
223,-0.027324753880069087
224,-0.02811374261184432
225,-0.02934176703400152
226,-0.03060887149243807
227,-0.029697981610517604
228,-0.03112488051645408
229,-0.03394865194878319
230,-0.029011116870247582
231,-0.022512008938614516
232,-0.02094066893502041
233,-0.02197177330577222
234,-0.021210997072719534
235,-0.02163389400369066
236,-0.022429566750653055
237,-0.025946302283720312
238,-0.0243856869614556
239,-0.023726072287565573
240,-0.023595662972892284
241,-0.025306451789735094
242,-0.02760903278162214
243,-0.025712906433929462
244,-0.025188525325887324
245,-0.024201402070715042
246,-0.021402533387891984
247,-0.02095906644029973
248,-0.02181060199663978
249,-0.021791697000136626
250,-0.019819067142262316
251,-0.02291267702771511
252,-0.028157950570812662
253,-0.025314089180342902
254,-0.025987636259678815
255,-0.027340243986072387
256,-0.02284883167298813
257,-0.01820957510133487
258,-0.020273682431266943
259,-0.02532229426825688
260,-0.028714524552841455
261,-0.025358930703199428
262,-0.025366921120209156
263,-0.02854266414393131
264,-0.028498736442503975
265,-0.026812722504853195
266,-0.02510450806173265
267,-0.02334603142671078
268,-0.02510400737084756
269,-0.026616124567836814
270,-0.02283589640062589
271,-0.023353455414570432
272,-0.022919250836258866
273,-0.025240332671220955
274,-0.029545731480905953
275,-0.02788499944712627
276,-0.02534068797340311
277,-0.021059910191494828
278,-0.017404775016979727
279,-0.01636000977357817
280,-0.018344471473192767
281,-0.02098721190049125
282,-0.02172503430885871
283,-0.02233765585920782
284,-0.019154394374429298
285,-0.01655955883570702
286,-0.01707093713349763
287,-0.022429921948452107
288,-0.024369324644569933
289,-0.02131865425539307
290,-0.02002937774065745
291,-0.017329781485463578
292,-0.02027472818042075
293,-0.02355271758436017
294,-0.025064817466672922
295,-0.027922444373417447
296,-0.027809168990273445
297,-0.0279685606622325
298,-0.030308311159286803
299,-0.03067931023377548
300,-0.03186220528931701
301,-0.027911396915935388
302,-0.022830427990182776
303,-0.023747577319665963
304,-0.022041350059699674
305,-0.02257615761882478
306,-0.020868336058307214
307,-0.01757923144339291
308,-0.01539903779972445
309,-0.019771568696687655
310,-0.02699943518699557
311,-0.028298772128865488
312,-0.029647762939939884
313,-0.03193344561703866
314,-0.026953020384707028
315,-0.020391265785370427
316,-0.018331361762238107
317,-0.02055291179172144
318,-0.026156596453056305
319,-0.02948348584272306
320,-0.02677843113041426
321,-0.023140204257120534
322,-0.02579334459309187
323,-0.027864739876094256
324,-0.02746631584493265
325,-0.024833134543278287
326,-0.021094078580046027
327,-0.021834631210259088
328,-0.024490447790650693
329,-0.02378075297994283
330,-0.024210045326466343
331,-0.021934708741406767
332,-0.01797367143089249
333,-0.016225234939118677
334,-0.018320924969940002
335,-0.022753807726236898
336,-0.02614807477836138
337,-0.027373132089723223
338,-0.02495239438342843
339,-0.022815610621492836
340,-0.02045682440629212
341,-0.01986560393998021
342,-0.020792136678852605
343,-0.02234723615572263
344,-0.0236499730554282
345,-0.020906880308462456
346,-0.022710681743883483
347,-0.023609348132753255
348,-0.019240576314384295
349,-0.0181677525711269
350,-0.01872072444717231
351,-0.019663519589153446
352,-0.019587041433741147
353,-0.02073920656558125
354,-0.02098407364901243
355,-0.023778598759833625
356,-0.02705253785783034
357,-0.025543149033002324
358,-0.020919553210046703
359,-0.016158489767006307
360,-0.019235545521056392
361,-0.02048011968525905
362,-0.021519098691117948
363,-0.024271416288706726
364,-0.02768036092108371
365,-0.029514138157145774
366,-0.031065097315194627
367,-0.031704197693910925
368,-0.032144000811163316
369,-0.030422271940386752
370,-0.02814615635416468
371,-0.02592484295027842
372,-0.022249741130289883
373,-0.02044979207212008
374,-0.020501543588269083
375,-0.021352024779889255
376,-0.019748037670592303
377,-0.016887745971812983
378,-0.018798348573692603
379,-0.024375189241788737
380,-0.026692062630561807
381,-0.023145462024558038
382,-0.019937891618567134
383,-0.017088440528157788
384,-0.019987738486400473
385,-0.02015936192051885
386,-0.016329905809612216
387,-0.017230269025531
388,-0.019814307889929744
389,-0.02173586423166054
390,-0.019911629154740765
391,-0.015756764206694238
392,-0.01678995343126965
393,-0.01997298781993665
394,-0.0193585032966405
395,-0.020681517955342073
396,-0.020019582993154886
397,-0.02200377517241573
398,-0.02723155414015082
399,-0.025678720638617515
400,-0.019784989260040065
401,-0.019637403866510195
402,-0.020656806929551852
403,-0.017169780814674625
404,-0.013117373457061635
405,-0.01584777778310409
406,-0.017893569938695973
407,-0.0190400607583763
408,-0.01879478740915195
409,-0.01980371800582594
410,-0.019116188070945526
411,-0.018938678825109637
412,-0.017495942501067754
413,-0.016601628279026018
414,-0.018588127272657132
415,-0.017302585685293418
416,-0.01718058056375405
417,-0.016426145381967367
418,-0.0189171079188266
419,-0.018362150849569426
420,-0.019811651432113702
421,-0.024279064476178502
422,-0.026316875189231165
423,-0.02319955073701036
424,-0.021127724331167455
425,-0.023079109407838895
426,-0.02424265538363864
427,-0.020888011903425468
428,-0.018910930975041935
429,-0.02082560562371069
430,-0.02512204565713677
431,-0.024674001373278538
432,-0.024395838076699556
433,-0.025055590064407933
434,-0.022170370517632765
435,-0.02377441392001584
436,-0.026225824091358357
437,-0.026872501509451027
438,-0.029514268077538826
439,-0.031225766345362144
440,-0.030174881121325665
441,-0.03083643991608426
442,-0.03205123004849993
443,-0.026723119262955113
444,-0.0203251178130871
445,-0.022656906611074824
446,-0.024565533000515245
447,-0.022656958799087044
448,-0.018944878674057187
449,-0.01905043286733262
450,-0.024514028596612825
451,-0.025053658735315138
452,-0.02602191079787553
453,-0.023534310404250133
454,-0.020553787605555825
455,-0.02401537627099944
456,-0.02206795775857484
457,-0.022522119307196324
458,-0.02474283278410652
459,-0.02357197279398972
460,-0.02312507710589835
461,-0.02092518868738983
462,-0.019420176550883142
463,-0.021375779665281168
464,-0.02474832307021745
465,-0.026606670835112863
466,-0.026894876941479823
467,-0.024654033569928173
468,-0.021241060827447353
469,-0.02231323550389372
470,-0.021546911627185642
471,-0.022006756600943794
472,-0.020051375268713742
473,-0.01714594076053467
474,-0.017298358436050213
475,-0.019859144635303985
476,-0.022277837244559045
477,-0.024544227728492587
478,-0.02492808339000944
479,-0.025860749267103595
480,-0.024456957219716812
481,-0.024028265292258613
482,-0.024282468878903077
483,-0.027229138481276966
484,-0.02794019545288256
485,-0.02962815233874321
486,-0.026225333590094605
487,-0.024038400766938656
488,-0.02740978632512089
489,-0.024274033521106977
490,-0.019995013803528597
491,-0.021990211854238603
492,-0.025571327085049417
493,-0.027901355579438507
494,-0.026403805277063666
495,-0.023939840027829493
496,-0.024756373763320676
497,-0.028326515873635175
498,-0.03178826556079606
499,-0.03048355766801587
500,-0.030127427996342056
501,-0.032500608896787866
502,-0.03525868536927252
503,-0.03607915704710676
504,-0.03616974662763184
505,-0.03037599680701603
506,-0.022473894566452633
507,-0.017893068177836126
508,-0.02024729601342578
509,-0.026880850200642063
510,-0.029130991221062184
511,-0.03122532212164927
512,-0.02895500230329558
513,-0.028381014161276693
514,-0.02806604722242372
515,-0.029044035819626956
516,-0.02655367394092061
517,-0.024450162089770675
518,-0.025388665890441774
519,-0.02238870813555088
520,-0.024776558451365158
521,-0.030647685059974852
522,-0.031128859447677137
523,-0.027820912577939245
524,-0.026278813602754875
525,-0.02892777908463555
526,-0.03147199511851381
527,-0.030421578692736814
528,-0.02931820310132071
529,-0.03025379972066449
530,-0.030248696151885038
531,-0.030816443910341672
532,-0.0335841934153248
533,-0.03655328604878316
534,-0.03473799240945832
535,-0.030977805708856714
536,-0.028261182209360913
537,-0.02406183360729447
538,-0.026561091509824882
539,-0.02782036887134944
540,-0.024990951519774814
541,-0.022173848688812465
542,-0.02176131621604878
543,-0.02358939737254885
544,-0.025913891655596526
545,-0.028722950201672585
546,-0.02905975236808374
547,-0.025577060594546095
548,-0.021326943686130716
549,-0.024987428467806373
550,-0.024766067814345857
551,-0.019534252931237638
552,-0.02380347534956469
553,-0.030227304464346617
554,-0.02748695939987169
555,-0.024499456119784633
556,-0.022918417998072777
557,-0.019436127588742098
558,-0.020347367988253113
559,-0.02612467747058076
560,-0.02935420105167541
561,-0.03089934404756251
562,-0.028437899910789804
563,-0.0252663640693241
564,-0.023212844702325902
565,-0.023730148577035527
566,-0.0264132778943943
567,-0.024529925457864303
568,-0.02310604543683823
569,-0.027195108746385345
570,-0.03268361423943438
571,-0.03376180178392242
572,-0.0344516654152279
573,-0.03347971229816961
574,-0.02783227384365645
575,-0.02905801001035825
576,-0.02822452412489265
577,-0.024555791694039406
578,-0.02419159666380362
579,-0.028444613701707443
580,-0.0320636644017711
581,-0.02820981562275547
582,-0.02930034365188791
583,-0.031089236851496248
584,-0.02657404041788828
585,-0.021959584724734253
586,-0.02017580161816552
587,-0.024414428483929614
588,-0.027961434005693873
589,-0.025204574238357452
590,-0.024431009603713732
591,-0.025211902950342348
592,-0.02208485063963656
593,-0.018553968331536903
594,-0.020583777924092245
595,-0.026512958001031144
596,-0.027196769006016745
597,-0.026714633585449142
598,-0.025272269383596068
599,-0.024252995161139622
600,-0.025481012318140473
601,-0.026156345237569125
602,-0.025734832582877044
603,-0.027063506299534065
604,-0.02740618467335567
605,-0.027477988432263626
606,-0.03077727315928546
607,-0.03391644516842215
608,-0.030596667148400456
609,-0.026568538019011507
610,-0.02801894667096174
611,-0.029548650341925775
612,-0.025470816315984517
613,-0.022520604027297844
614,-0.020399432477350012
615,-0.01768827461204791
616,-0.017295611086860074
617,-0.015438178297456768
618,-0.016751784539307167
619,-0.023918857622559728
620,-0.029075914166780396
621,-0.025632812624261835
622,-0.02371028144058919
623,-0.02827163668251362
624,-0.03074313348735952
625,-0.030737939193239347
626,-0.02889002420242773
627,-0.027712112735402163
628,-0.030522958142813743
629,-0.031009072135125503
630,-0.030171657523669473
631,-0.02764816079251802
632,-0.022540253795886575
633,-0.022578692985572357
634,-0.026330865899959442
635,-0.024376234960021517
636,-0.025681982208258607
637,-0.028899514097423022
638,-0.02989533118993763
639,-0.028384824882815386
640,-0.029536545458616385
641,-0.0290205466427429
642,-0.030171176863161862
643,-0.029793236566763748
644,-0.02890885735031168
645,-0.029107606876533566
646,-0.028481761761295167
647,-0.03016674102561009
648,-0.03220161428382938
649,-0.034591835232118104
650,-0.033528622128339076
651,-0.02871502826078377
652,-0.03014690978174968
653,-0.031439804784158275
654,-0.032117919248597936
655,-0.03509508898872569
656,-0.03375667629721201
657,-0.03264362778141667
658,-0.03460963145434808
659,-0.03641874657037997
660,-0.03504924499206085
661,-0.032963261584341985
662,-0.033101908330203746
663,-0.0322252344722876
664,-0.030596901207403146
665,-0.028693317623962104
666,-0.028687605821193243
667,-0.026259003148383645
668,-0.02210267740182737
669,-0.02394693026839024
670,-0.025586103365065605
671,-0.022285025763992782
672,-0.024296104117487546
673,-0.026142492550977
674,-0.02539079565109987
675,-0.025947848920599616
676,-0.023413834656047853
677,-0.0249863453333744
678,-0.025123641078341506
679,-0.025945710693809264
680,-0.031204691361838763
681,-0.0325882412203131
682,-0.030011264208983802
683,-0.031133916262249036
684,-0.03520064962901083
685,-0.03352880521269347
686,-0.027451375434475823
687,-0.026886389934367975
688,-0.02821672052418662
689,-0.029473435406097044
690,-0.02718667420628065
691,-0.025748990923989534
692,-0.027737454476452022
693,-0.024959394116675644
694,-0.022460333557397405
695,-0.020827487548097927
696,-0.018997742767928975
697,-0.02104494978365594
698,-0.025137585857829187
699,-0.023360871352712753
700,-0.025741783217200952
701,-0.029959778839401097
702,-0.027730855283027482
703,-0.02738866285736991
704,-0.028427155349058084
705,-0.027537858924472174
706,-0.027732168317775148
707,-0.02483679519436892
708,-0.026933925293040208
709,-0.029534282109065772
710,-0.02894439590614621
711,-0.02811088746694835
712,-0.024529257688031603
713,-0.025320738606844265
714,-0.03033434156581252
715,-0.031061112842160718
716,-0.031591008370565235
717,-0.02935512342916883
718,-0.02959689703497235
719,-0.02733534561525332
720,-0.025798084081586525
721,-0.026130391745158306
722,-0.02690910266674828
723,-0.03003390359990594
724,-0.03402529626307321
725,-0.03568894117850548
726,-0.03321193014005569
727,-0.032245509924337085
728,-0.029615461109366928
729,-0.028421736537369693
730,-0.02663524646870236
731,-0.02549850570881386
732,-0.022752406478272293
733,-0.019013367859822366
734,-0.01787117691350556
735,-0.022962726716561122
736,-0.027791125637609902
737,-0.03140307708604002
738,-0.030624133073413426
739,-0.02721972476038936
740,-0.025553556177463355
741,-0.022588423288445382
742,-0.021567162943163
743,-0.02440368896347334
744,-0.026878283623608758
745,-0.031153177776631017
746,-0.03373212862961888
747,-0.032026784475043146
748,-0.026458107682253842
749,-0.021300716863744323
750,-0.022828598143130867
751,-0.025930204934767935
752,-0.023871105201090086
753,-0.01919753533587574
754,-0.02212430140233939
755,-0.02223778421411654
756,-0.024013149594750434
757,-0.022898772607626617
758,-0.021643843780679416
759,-0.02148768094980856
760,-0.01947638310089085
761,-0.019340265940804673
762,-0.018970351493571114
763,-0.019668972138932685
764,-0.020877924081937557
765,-0.020597729850686166
766,-0.021634577051436947
767,-0.019711523382135242
768,-0.01779736851154846
769,-0.01776298896852118
770,-0.016541367534426497
771,-0.019249564994527485
772,-0.022323297294860964
773,-0.022188075380825126
774,-0.02107274747995336
775,-0.020642636087149106
776,-0.020603136816011586
777,-0.020820914139936482
778,-0.023668078796675266
779,-0.021710750357794968
780,-0.023012621764853795
781,-0.025276791888438607
782,-0.022605394033508162
783,-0.020627888000544582
784,-0.020406327329215945
785,-0.021955842126731493
786,-0.025775390872660734
787,-0.027354036170410493
788,-0.02826300791138951
789,-0.029507790587959166
790,-0.029342545920309843
791,-0.02588841298079471
792,-0.02174076630387657
793,-0.019125393407750713
794,-0.015655182896522825
795,-0.012617695057338774
796,-0.011276551201282875
797,-0.011845816861483088
798,-0.01783326221995007
799,-0.024114398616230423
800,-0.02816967012616637
801,-0.02602290770465642
802,-0.02206212844697676
803,-0.019999621411610435
804,-0.01929359667626936
805,-0.018150515671594702
806,-0.01577160284131546
807,-0.02002140976757678
808,-0.026225854852311038
809,-0.027885605937151503
810,-0.026865440685575757
811,-0.021703924572262785
812,-0.019980245722098427
813,-0.02144647552336929
814,-0.01832958345554256
815,-0.02059480624597507
816,-0.021792914033948077
817,-0.023648701783074513
818,-0.024517525748338133
819,-0.024731938273862986
820,-0.02772957399947392
821,-0.028482314044267903
822,-0.029342453495977187
823,-0.026910106248044352
824,-0.02098627579725531
825,-0.02078962867139451
826,-0.025578355183635076
827,-0.027506639312907723
828,-0.02298411372342091
829,-0.0205715155389441
830,-0.02322645485428892
831,-0.02432461670068921
832,-0.02322012766033783
833,-0.02159467588936029
834,-0.021853403074786504
835,-0.021858623225262372
836,-0.023692801894051183
837,-0.021812321127253176
838,-0.01761443814494117
839,-0.014782528706477296
840,-0.013007799137711867
841,-0.01167743102398643
842,-0.013862638926330263
843,-0.01753067134587379
844,-0.019958774005468215
845,-0.019029934276513297
846,-0.020380234421567826
847,-0.019341379177322086
848,-0.01921448898013836
849,-0.021465302880392518
850,-0.021146075463152485
851,-0.024129444165482468
852,-0.023626510907753355
853,-0.01936817137090682
854,-0.02035685330389254
855,-0.023429280851880886
856,-0.02082541979479001
857,-0.017626205861923715
858,-0.019931646182710688
859,-0.022950366261115678
860,-0.025082573249210673
861,-0.02448080358066498
862,-0.02603425166119589
863,-0.029319716825323472
864,-0.026003803585889818
865,-0.02428989677765094
866,-0.021291410850727197
867,-0.01896701587198787
868,-0.018551258739938
869,-0.01617147066446253
870,-0.014581465217023349
871,-0.01875727102638762
872,-0.022205205223485076
873,-0.02475627256259992
874,-0.02458612022340515
875,-0.02466503850629787
876,-0.025348135183203578
877,-0.026801629082705565
878,-0.025937754878628216
879,-0.022741659301544453
880,-0.023853199631305593
881,-0.02775577910029673
882,-0.029560025115746957
883,-0.028264880495249292
884,-0.02507529860273092
885,-0.025880500493187693
886,-0.02664981286715135
887,-0.023524698830545317
888,-0.025249260803599773
889,-0.023539179536236673
890,-0.018533189156848023
891,-0.021240056794228905
892,-0.02558081756289787
893,-0.026533879611327638
894,-0.027242679701569066
895,-0.030155016093917995
896,-0.029571877842979204
897,-0.02305602239650712
898,-0.020403508626439783
899,-0.01826608393727708
900,-0.016396102315879086
901,-0.01700182802854754
902,-0.020934622903651494
903,-0.020209096831920854
904,-0.017892657572273835
905,-0.01948051532724398
906,-0.01873625959939058
907,-0.01830522843256436
908,-0.023338646605066075
909,-0.023712847742461678
910,-0.018974119927327036
911,-0.01858439226604577
912,-0.021763055328810607
913,-0.02609060171484158
914,-0.02624177572718073
915,-0.02133207109875089
916,-0.020926329282253166
917,-0.025904397013515247
918,-0.024117494819173326
919,-0.022612124839457175
920,-0.02213039494136615
921,-0.023323042414772788
922,-0.021602875899072997
923,-0.020486708749257024
924,-0.022697365874250888
925,-0.023797959912328855
926,-0.022197044097204674
927,-0.019494066081760707
928,-0.022931624303215957
929,-0.027466098296914983
930,-0.028809702527008003
931,-0.030535431138124236
932,-0.032041880762572326
933,-0.032895682299354176
934,-0.027281071238319583
935,-0.019568108327244465
936,-0.018695010002905132
937,-0.020587153944226867
938,-0.023240299407688993
939,-0.021834166427990832
940,-0.018973456154883425
941,-0.018015755046392516
942,-0.016340645614736013
943,-0.01459136841250583
944,-0.017998033230268353
945,-0.018196348160105992
946,-0.01881948724235469
947,-0.018598771528803553
948,-0.018983304284396527
949,-0.017801350973301034
950,-0.01415696015910445
951,-0.017452023506131446
952,-0.020711913334283565
953,-0.02158315978430921
954,-0.02450158960529809
955,-0.02769766827984801
956,-0.02493943221011894
957,-0.023006305633518426
958,-0.02325307528048053
959,-0.02467738256261812
960,-0.027383725725677686
961,-0.02372086063688131
962,-0.023094527878968985
963,-0.02497026943787156
964,-0.023652789584053695
965,-0.02612006780606741
966,-0.029322553256566675
967,-0.028175510146458756
968,-0.0285911610391898
969,-0.025634975268412605
970,-0.020497985243526366
971,-0.021982500630383713
972,-0.0248439444825777
973,-0.022283806766455645
974,-0.020245195997675925
975,-0.021528250049271738
976,-0.025116253452153167
977,-0.025375900976601803
978,-0.02182099472309716
979,-0.022778174136105726
980,-0.02657861461772318
981,-0.026642411275083263
982,-0.025291515841485406
983,-0.02442214541198847
984,-0.02398068925076898
985,-0.020316158192701158
986,-0.017687369691795622
987,-0.01869878207396751
988,-0.01880341073326179
989,-0.017706917508679074
990,-0.018181366696967204
991,-0.019922317261090842
992,-0.023716033357027922
993,-0.02288592315316985
994,-0.02246273974706149
995,-0.0217122100706745
996,-0.02238425125493268
997,-0.021394127628322684
998,-0.01723907202053542
999,-0.014342266310062465
1000,-0.018523472136956005
1001,-0.019453282199294153
1002,-0.015928684746181827
1003,-0.0183106651353471
1004,-0.0177224132615436
1005,-0.01831574598088592
1006,-0.022338053875868992
1007,-0.02022960580731902
1008,-0.018523233487440855
1009,-0.02200246783004481
1010,-0.021099589846102437
1011,-0.0172651551521759
1012,-0.016883714900089015
1013,-0.016493439086094273
1014,-0.01653807645295218
1015,-0.02010140682136918
1016,-0.021921176031368464
1017,-0.020259568789269822
1018,-0.016163509032458633
1019,-0.017782095816303477
1020,-0.022205733085130762
1021,-0.021037041487001057
1022,-0.023171991333521682
1023,-0.02319210634425642
1024,-0.023687641931927336
1025,-0.024394209366692607
1026,-0.026501569105732075
1027,-0.02404989258101486
1028,-0.021792748074409885
1029,-0.0238471603482705
1030,-0.02438443437584262
1031,-0.024026088912106985
1032,-0.020680945543606933
1033,-0.02193659042021982
1034,-0.022757127043659276
1035,-0.02222882378236826
1036,-0.021200495286159415
1037,-0.022802195392086673
1038,-0.021106717389855593
1039,-0.021575676940651326
1040,-0.02344756237531746
1041,-0.023046804813557725
1042,-0.023155967863323378
1043,-0.024692362182015627
1044,-0.025406475687871032
1045,-0.026624405133167692
1046,-0.028998053846135515
1047,-0.025397549379535436
1048,-0.022662035333286427
1049,-0.026454492944250233
1050,-0.029371012530311665
1051,-0.024949943955936818
1052,-0.020330163631936717
1053,-0.019001168003071278
1054,-0.01615472787445405
1055,-0.015183127062440765
1056,-0.01589501453287224
1057,-0.016409254920433543
1058,-0.017501021151487186
1059,-0.016089544750563962
1060,-0.016437064055956473
1061,-0.017114259009354905
1062,-0.01808912331413638
1063,-0.020610801828886156
1064,-0.019467511464878243
1065,-0.017460042028923813
1066,-0.015730978770361958
1067,-0.014384435098211247
1068,-0.01573413166390289
1069,-0.02151928453045387
1070,-0.02263472168264408
1071,-0.022089346603899798
1072,-0.023443110649613037
1073,-0.019887918662532877
1074,-0.020824823055020664
1075,-0.02388931714324989
1076,-0.025709861846869925
1077,-0.028902027431126662
1078,-0.030173672814427625
1079,-0.029544071614458777
1080,-0.02936622234615595
1081,-0.024453682922686237
1082,-0.017817531933691986
1083,-0.019401013139455945
1084,-0.02343096677826149
1085,-0.024455755815487687
1086,-0.02477358510854573
1087,-0.02077500060726908
1088,-0.0199058129749814
1089,-0.024061941433835495
1090,-0.023224116012651463
1091,-0.021394612381580184
1092,-0.022269516370261404
1093,-0.025017457652948508
1094,-0.022619976714304473
1095,-0.017722689194044995
1096,-0.017650981502043504
1097,-0.018230603396144518
1098,-0.020704307336574024
1099,-0.022712436634372953
1100,-0.025984653472602343
1101,-0.02947132137963098
1102,-0.028125900247441493
1103,-0.025942483480255494
1104,-0.026129536397248937
1105,-0.024423054299669202
1106,-0.02201191258424934
1107,-0.01967586080577839
1108,-0.022971974916808822
1109,-0.027283686638126848
1110,-0.027999817475826
1111,-0.029690738254601317
1112,-0.029031669980547757
1113,-0.027974059228702473
1114,-0.02494104896627795
1115,-0.023095132365477295
1116,-0.021663882423402676
1117,-0.02290193892066022
1118,-0.02731837360203399
1119,-0.028412784115883
1120,-0.0249757819232404
1121,-0.020769181003498175
1122,-0.017039983231077274
1123,-0.01583756264206524
1124,-0.013938435135824222
1125,-0.01664108873914276
1126,-0.01995866387892567
1127,-0.02416863523098135
1128,-0.026188599015295494
1129,-0.02294595568238044
1130,-0.022295967409449606
1131,-0.021741231866844977
1132,-0.018816728659210243
1133,-0.016763109690974255
1134,-0.016102550266069077
1135,-0.019890532994940622
1136,-0.021237372966280185
1137,-0.021856674852988752
1138,-0.019080082894556025
1139,-0.02137851408588986
1140,-0.025149646304379703
1141,-0.024664789875244047
1142,-0.02360255937302724
1143,-0.02203089788153474
1144,-0.01800488521578374
1145,-0.020365381628202187
1146,-0.020986717504512427
1147,-0.020508025928865196
1148,-0.020583487402895555
1149,-0.02380702497757543
1150,-0.02804043858320237
1151,-0.026269186301534887
1152,-0.02634459959006454
1153,-0.02917151971214848
